"year","title","imdb_id","gross_inflation","rank_unadjusted_inflation"
2000,"Billy Elliot (2000)","tt0249462",35510200,2738
2004,"Jersey Girl (2004)","tt0300051",35444400,2537
2005,"xXx: State of the Union (2005)","tt0329774",35424300,2475
1995,"The Big Green (1995)","tt0112499",35400000,3068
1995,"Heavy Weights (1995)","tt0110006",35400000,3070
2004,"Twisted (2004)","tt0315297",35304300,2543
2005,"The Descent (2005)","tt0435625",35288600,2477
1989,"No Holds Barred (1989)","tt0097987",35282100,3232
1998,"The Replacement Killers (1998)","tt0120008",35245200,2966
1996,"The Crow: City of Angels (1996)","tt0115986",35233000,3052
1984,"Supergirl (1984)","tt0088206",35214300,3486
2015,"Concussion (2015)","tt3322364",35192200,2057
2005,"Æon Flux (2005)","tt0402022",35152900,2491
2015,"The DUFF (2015)","tt1666801",35089000,2061
1998,"The Odd Couple II (1998)","tt0120773",35059700,2973
2001,"Joe Somebody (2001)","tt0279889",35045900,2687
2002,"Eight Crazy Nights (2002)","tt0271263",35039600,2642
2007,"Hannibal Rising (2007)","tt0367959",35027600,2388
1995,"Home for the Holidays (1995)","tt0113321",35000000,3088
1994,"Lightning Jack (1994)","tt0110353",34966500,3163
1994,"Andre (1994)","tt0109120",34966500,3164
1990,"The Guardian (1990)","tt0099710",34964500,3141
1987,"Superman IV: The Quest for Peace (1987)","tt0094074",34933500,3273
2011,"Extremely Loud & Incredibly Close (2011)","tt0477302",34887800,2185
1993,"Heart and Souls (1993)","tt0107091",34884100,3182
2010,"She's Out of My League (2010)","tt0815236",34844100,2201
1989,"Next of Kin (1989)","tt0097967",34843800,3254
2009,"Daybreakers (2009)","tt0433362",34800000,2290
1995,"Murder in the First (1995)","tt0113870",34800000,3103
1992,"Deep Cover (1992)","tt0104073",34800000,3179
1992,"Buffy the Vampire Slayer (1992)","tt0103893",34800000,3181
1956,"...And God Created Woman (1956)","tt0049189",34800000,5529
1957,"I Was a Teenage Werewolf (1957)","tt0050530",34800000,5531
2008,"Untraceable (2008)","tt0880578",34775800,2338
1990,"Death Warrant (1990)","tt0099385",34758900,3159
1994,"Blink (1994)","tt0109297",34758400,3171
1994,"Baby's Day Out (1994)","tt0109190",34758400,3174
1994,"My Girl 2 (1994)","tt0110613",34758400,3176
2010,"Scott Pilgrim vs. the World (2010)","tt0446029",34733800,2206
2000,"Battlefield Earth (2000)","tt0185183",34703200,2768
2000,"Urban Legends: Final Cut (2000)","tt0192731",34703200,2769
2008,"Defiance (2008)","tt1034303",34654600,2343
2005,"Dark Water (2005)","tt0382628",34610000,2522
2014,"Paranormal Activity: The Marked Ones (2014)","tt2473682",34608300,2145
1994,"The War (1994)","tt0111667",34550200,3185
2012,"House at the End of the Street (2012)","tt1582507",34537700,2196
1988,"Crossing Delancey (1988)","tt0094921",34503600,3211
1997,"That Darn Cat (1997)","tt0120317",34496700,3031
2013,"Side Effects (2013)","tt2053463",34457600,2159
1989,"Leviathan (1989)","tt0097737",34405500,3270
2014,"Nightcrawler (2014)","tt2872718",34395300,2156
2015,"Woman in Gold (2015)","tt2404425",34366500,2095
1990,"Tremors (1990)","tt0100814",34347500,3175
1994,"Terminal Velocity (1994)","tt0111400",34342100,3190
2005,"Serenity (2005)","tt0379786",34338500,2532
2009,"Did You Hear About the Morgans? (2009)","tt1314228",34336000,2300
2010,"The Debt (2010)","tt1226753",34292800,2225
2010,"Charlie St. Cloud (2010)","tt1438254",34292800,2226
2013,"Scary Movie 5 (2013)","tt0795461",34243500,2170
2010,"Morning Glory (2010)","tt1126618",34182500,2234
2015,"The Second Best Exotic Marigold Hotel (2015)","tt2555736",34160100,2104
2001,"Two Can Play That Game (2001)","tt0269341",34123700,2723
1988,"Bright Lights, Big City (1988)","tt0094799",34080300,3226
1996,"Extreme Measures (1996)","tt0116259",34052000,3112
1996,"The Phantom (1996)","tt0117331",34052000,3113
1996,"Before and After (1996)","tt0115645",34052000,3115
1975,"Rooster Cogburn (1975)","tt0073636",34036100,4123
1986,"Psycho III (1986)","tt0091799",34002700,3389
1995,"Jury Duty (1995)","tt0113500",34000000,3143
2012,"The Pirates! Band of Misfits (2012)","tt1430626",33991200,2232
1992,"Police Story 3: Supercop (1992)","tt0104558",33961400,3213
1998,"Babe: Pig in the City (1998)","tt0120595",33946700,3021
1998,"Simon Birch (1998)","tt0124879",33946700,3028
1994,"Monkey Trouble (1994)","tt0110557",33925800,3197
1991,"Defending Your Life (1991)","tt0101698",33890700,3194
1988,"She's Having a Baby (1988)","tt0096094",33868600,3239
1987,"Flowers in the Attic (1987)","tt0093036",33821000,3321
2001,"Joy Ride (2001)","tt0206314",33816300,2739
2012,"Joyful Noise (2012)","tt1710396",33772600,2236
2009,"The Stepfather (2009)","tt0814335",33756000,2319
1989,"She-Devil (1989)","tt0098309",33748100,3300
1983,"Lone Wolf McQuade (1983)","tt0085862",33695200,3638
1970,"Chisum (1970)","tt0065547",33677400,4450
2005,"Thank You for Smoking (2005)","tt0427944",33659900,2578
1996,"Diabolique (1996)","tt0116095",33658400,3135
1996,"Fled (1996)","tt0116320",33658400,3138
1988,"Masquerade (1988)","tt0095599",33656900,3258
2004,"The Life Aquatic with Steve Zissou (2004)","tt0362270",33623200,2620
2004,"Around the World in 80 Days (2004)","tt0327437",33623200,2621
2014,"Unfriended (2014)","tt3713166",33543500,2203
2002,"City by the Sea (2002)","tt0269095",33542200,2708
1986,"The Mosquito Coast (1986)","tt0091557",33533700,3411
1990,"Tales from the Darkside: The Movie (1990)","tt0100740",33524800,3200
1994,"The Getaway (1994)","tt0109890",33509600,3231
2011,"The Sitter (2011)","tt1366344",33461500,2253
2015,"Entourage (2015)","tt1674771",33437700,2151
1993,"Jason Goes to Hell: The Final Friday (1993)","tt0107254",33413000,3255
2013,"The Mortal Instruments: City of Bones (2013)","tt1538403",33387500,2222
1997,"The Postman (1997)","tt0119925",33359500,3081
2003,"Piglet's Big Movie (2003)","tt0323642",33328400,2662
1990,"Men at Work (1990)","tt0100135",33319100,3215
1990,"I Love You to Death (1990)","tt0099819",33319100,3220
1990,"Mo' Better Blues (1990)","tt0100168",33319100,3223
1994,"Above the Rim (1994)","tt0109035",33301400,3237
2010,"How Do You Know (2010)","tt1341188",33300400,2270
1986,"Sweet Liberty (1986)","tt0092035",33299200,3421
2005,"Unleashed (2005)","tt0342258",33252700,2591
2000,"Boys and Girls (2000)","tt0204175",33250500,2844
2002,"Adaptation. (2002)","tt0268126",33242700,2721
2002,"Darkness (2002)","tt0273517",33242700,2731
1999,"Doug's 1st Movie (1999)","tt0187819",33224400,2932
2014,"Chef (2014)","tt2883512",33224000,2216
2003,"Bulletproof Monk (2003)","tt0245803",33184100,2666
2009,"The Uninvited (2009)","tt0815245",33176000,2346
2005,"Elektra (2005)","tt0357277",33117000,2597
2005,"Ice Princess (2005)","tt0396652",33117000,2599
1991,"Billy Bathgate (1991)","tt0101453",33064100,3250
2009,"Brothers (2009)","tt0765010",33060000,2350
1999,"Summer of Sam (1999)","tt0162677",33053200,2941
2015,"Paper Towns (2015)","tt3622592",33024900,2175
1943,"Jitterbugs (1943)","tt0036055",33000000,6097
1980,"Xanadu (1980)","tt0081777",32988800,3853
1987,"Radio Days (1987)","tt0093818",32930900,3360
2004,"Hotel Rwanda (2004)","tt0395169",32922700,2639
2011,"The Iron Lady (2011)","tt1007029",32913000,2291
1996,"Hellraiser: Bloodline (1996)","tt0116514",32871000,3173
2013,"Delivery Man (2013)","tt2387559",32852400,2247
2007,"The Nanny Diaries (2007)","tt0489237",32751500,2485
2003,"Dickie Roberts: Former Child Star (2003)","tt0325258",32751200,2691
1964,"A Fistful of Dollars (1964)","tt0058461",32741900,5012
2005,"Lord of War (2005)","tt0399295",32709800,2613
2014,"3 Days to Kill (2014)","tt2172934",32691600,2244
2006,"Fearless (2006)","tt0446059",32674800,2589
2007,"Mr. Woodcock (2007)","tt0419984",32625000,2500
2015,"Chappie (2015)","tt1823672",32612100,2202
2008,"The Women (2008)","tt0430770",32594700,2423
2008,"One Missed Call (2008)","tt0479968",32594700,2424
1983,"Zelig (1983)","tt0086637",32590500,3675
2004,"Agent Cody Banks 2: Destination London (2004)","tt0358349",32502400,2653
1987,"Hellraiser (1987)","tt0093177",32485900,3381
2014,"Deliver Us from Evil (2014)","tt2377322",32478600,2255
2014,"Get on Up (2014)","tt2473602",32478600,2256
1996,"The Frighteners (1996)","tt0116365",32477400,3187
1996,"Trainspotting (1996)","tt0117951",32477400,3188
2008,"The Other Boleyn Girl (2008)","tt0467200",32473500,2429
2007,"The Mist (2007)","tt0884328",32372100,2507
2007,"Nancy Drew (2007)","tt0479500",32372100,2511
1980,"The Island (1980)","tt0080934",32342000,3897
1962,"Girls! Girls! Girls! (1962)","tt0056023",32314300,5275
1990,"Avalon (1990)","tt0099073",32290800,3265
1990,"The Bonfire of the Vanities (1990)","tt0099165",32290800,3272
1990,"Revenge (1990)","tt0100485",32290800,3275
2000,"Down to You (2000)","tt0186975",32282000,2894
1998,"The Big Lebowski (1998)","tt0118715",32277200,3097
1998,"Disturbing Behavior (1998)","tt0134619",32277200,3100
1991,"Highlander II: The Quickening (1991)","tt0102034",32237500,3279
1989,"My Left Foot (1989)","tt0097937",32214100,3365
1989,"Kickboxer (1989)","tt0097659",32214100,3369
1995,"The Prophecy (1995)","tt0114194",32200000,3228
2009,"Saw VI (2009)","tt1233227",32132000,2387
1984,"Irreconcilable Differences (1984)","tt0087482",32107100,3618
2015,"Crimson Peak (2015)","tt2554274",32096100,2229
1998,"Half Baked (1998)","tt0120693",32091700,3117
2004,"Ella Enchanted (2004)","tt0327679",32082100,2674
2014,"When the Game Stands Tall (2014)","tt2247476",32052600,2274
1987,"Ishtar (1987)","tt0093278",32040900,3400
1991,"Switch (1991)","tt0103016",32030900,3281
1999,"The Ninth Gate (1999)","tt0142688",32025600,2992
1999,"Anywhere But Here (1999)","tt0149691",32025600,2993
2006,"Clerks II (2006)","tt0424345",32010700,2612
1995,"Devil in a Blue Dress (1995)","tt0112857",32000000,3240
1995,"Across the Sea of Time (1995)","tt0112286",32000000,3249
2008,"Street Kings (2008)","tt0421073",31988900,2451
2010,"Nanny McPhee Returns (2010)","tt1415283",31977200,2321
1988,"Big Top Pee-wee (1988)","tt0094744",31963500,3325
1993,"Needful Things (1993)","tt0107665",31942000,3312
2011,"Priest (2011)","tt0822847",31925600,2315
2011,"The Mechanic (2011)","tt0472399",31925600,2316
2013,"Grudge Match (2013)","tt1661382",31889300,2293
2003,"The Medallion (2003)","tt0288045",31885600,2732
1992,"Pure Country (1992)","tt0105191",31865100,3317
1985,"White Nights (1985)","tt0090319",31859200,3546
1985,"Real Genius (1985)","tt0089886",31859200,3559
1994,"No Escape (1994)","tt0110678",31844500,3301
1991,"A Kiss Before Dying (1991)","tt0102220",31824200,3293
2008,"The Wrestler (2008)","tt1125849",31746500,2467
2002,"Cabin Fever (2002)","tt0303816",31745300,2802
2007,"The Reaping (2007)","tt0444682",31739800,2548
1998,"Rushmore (1998)","tt0128445",31720700,3137
1999,"An Ideal Husband (1999)","tt0122541",31683100,3006
1990,"Reversal of Fortune (1990)","tt0100486",31673800,3292
1990,"Mr. Destiny (1990)","tt0100201",31673800,3297
1990,"Spaced Invaders (1990)","tt0100666",31673800,3298
1994,"Bad Girls (1994)","tt0109198",31636400,3309
1994,"The Madness of King George (1994)","tt0110428",31636400,3310
1994,"Muriel's Wedding (1994)","tt0110598",31636400,3313
2007,"Grindhouse (2007)","tt0462322",31613400,2561
2003,"Love Don't Cost a Thing (2003)","tt0337592",31597000,2742
1987,"Prince of Darkness (1987)","tt0093777",31595900,3422
2002,"Antwone Fisher (2002)","tt0168786",31595500,2808
2009,"Brooklyn's Finest (2009)","tt1210042",31552000,2408
1990,"Quick Change (1990)","tt0100449",31468100,3308
2002,"Van Wilder (2002)","tt0283111",31445800,2815
1986,"One Crazy Summer (1986)","tt0091680",31423200,3500
1986,"Extremities (1986)","tt0091024",31423200,3501
2008,"Shutter (2008)","tt0482599",31383000,2484
2008,"Superhero Movie (2008)","tt0426592",31383000,2489
2004,"The Alamo (2004)","tt0318974",31381600,2712
2015,"Brooklyn (2015)","tt2381111",31373700,2258
2001,"Valentine (2001)","tt0242998",31356900,2857
2005,"Match Point (2005)","tt0416320",31352600,2660
2006,"The Wicker Man (2006)","tt0450345",31346600,2630
1989,"Friday the 13th Part VIII: Jason Takes Manhattan (1989)","tt0097388",31337500,3407
1989,"The Wizard (1989)","tt0098663",31337500,3414
1988,"The Adventures of Pinocchio (1988)","tt0086857",31328500,3362
2000,"Wonder Boys (2000)","tt0185014",31313500,2933
1993,"Indian Summer (1993)","tt0107212",31311600,3347
2003,"Biker Boyz (2003)","tt0326769",31308500,2752
2012,"The Five-Year Engagement (2012)","tt1195478",31258800,2340
1991,"Toy Soldiers (1991)","tt0103112",31204300,3330
1987,"Creepshow 2 (1987)","tt0092796",31150900,3441
2002,"Whale Rider (2002)","tt0298228",31146300,2836
1988,"Arthur 2: On the Rocks (1988)","tt0094678",31116800,3372
2005,"Two for the Money (2005)","tt0417217",31081100,2679
1990,"Cyrano de Bergerac (1990)","tt0099334",31056700,3322
1992,"Ladybugs (1992)","tt0104670",31026500,3358
1995,"Mad Love (1995)","tt0113729",31000000,3289
1991,"Child's Play 3 (1991)","tt0103956",30997600,3343
1986,"The Adventures of Milo and Otis (1986)","tt0097050",30954200,3525
1986,"Critters (1986)","tt0090887",30954200,3533
2006,"The Covenant (2006)","tt0475944",30948100,2649
2008,"W. (2008)","tt1175491",30898300,2517
1997,"That Old Feeling (1997)","tt0120318",30895400,3199
1993,"Iron Monkey (1993)","tt0108148",30891300,3371
2003,"Cold Creek Manor (2003)","tt0331468",30875600,2778
2011,"Abduction (2011)","tt1600195",30828500,2365
2013,"Kick-Ass 2 (2013)","tt1650554",30819200,2331
1992,"School Ties (1992)","tt0105327",30816900,3367
1992,"City of Joy (1992)","tt0103976",30816900,3370
2005,"Prime (2005)","tt0387514",30809700,2692
1994,"Threesome (1994)","tt0111418",30803800,3356
1998,"54 (1998)","tt0120577",30793200,3183
1991,"The Commitments (1991)","tt0101605",30791000,3346
1991,"Once Around (1991)","tt0102590",30791000,3353
2007,"Across the Universe (2007)","tt0445922",30728200,2603
1987,"Hamburger Hill (1987)","tt0093137",30705900,3459
1988,"School Daze (1988)","tt0096054",30693400,3383
2006,"Stay Alive (2006)","tt0441796",30682400,2661
2014,"Draft Day (2014)","tt2223990",30668300,2330
2010,"The Switch (2010)","tt0889573",30654000,2383
2011,"Beastly (2011)","tt1152398",30609100,2377
1991,"All I Want for Christmas (1991)","tt0101301",30584300,3357
1991,"Not Without My Daughter (1991)","tt0102555",30584300,3361
2004,"Mr 3000 (2004)","tt0339412",30541100,2745
1997,"Fire Down Below (1997)","tt0119123",30516300,3224
1999,"Drive Me Crazy (1999)","tt0164114",30484300,3057
1999,"The Rage: Carrie 2 (1999)","tt0144814",30484300,3063
1993,"The Vanishing (1993)","tt0108473",30471000,3384
1948,"Arch of Triumph (1948)","tt0040109",30450000,5849
2015,"A Walk in the Woods (2015)","tt1178665",30444800,2303
1990,"Fire Birds (1990)","tt0099575",30439700,3363
2003,"Looney Tunes: Back in Action (2003)","tt0318155",30298500,2825
1984,"Up the Creek (1984)","tt0088333",30294600,3682
2008,"The Forbidden Kingdom (2008)","tt0865556",30292500,2560
2001,"The Pledge (2001)","tt0237572",30280900,2911
2001,"Summer Catch (2001)","tt0234829",30280900,2912
2005,"Deuce Bigalow: European Gigolo (2005)","tt0367652",30266800,2719
1986,"April Fool's Day (1986)","tt0090655",30250700,3563
1998,"A Simple Plan (1998)","tt0120324",30236700,3202
1995,"Halloween: The Curse of Michael Myers (1995)","tt0113253",30200000,3324
1992,"Memoirs of an Invisible Man (1992)","tt0104850",30188000,3402
1992,"Rapid Fire (1992)","tt0105219",30188000,3403
1991,"Flight of the Intruder (1991)","tt0099587",30171000,3379
1954,"Rear Window (1954)","tt0047396",30160000,5752
2005,"Hustle & Flow (2005)","tt0410097",30131000,2726
2008,"Never Back Down (2008)","tt1023111",30050100,2573
1987,"The Gate (1987)","tt0093075",30038400,3495
1990,"Wild at Heart (1990)","tt0100935",30028400,3382
1989,"Great Balls of Fire! (1989)","tt0097457",30022700,3471
2000,"Best in Show (2000)","tt0218839",30022300,2997
1994,"Immortal Beloved (1994)","tt0110116",29971300,3404
2007,"Perfect Stranger (2007)","tt0457433",29969500,2627
1958,"Vertigo (1958)","tt0052357",29928000,5668
1996,"Thinner (1996)","tt0117894",29918600,3316
1982,"Class Reunion (1982)","tt0084395",29887800,3873
2006,"My Super Ex-Girlfriend (2006)","tt0465624",29885500,2699
2006,"The Black Dahlia (2006)","tt0387877",29885500,2701
2006,"Lucky Number Slevin (2006)","tt0425210",29885500,2703
1988,"Poltergeist III (1988)","tt0095889",29846700,3428
2007,"Hot Fuzz (2007)","tt0425112",29843000,2631
2001,"Saving Silverman (2001)","tt0239948",29819800,2936
1995,"Kiss of Death (1995)","tt0113552",29800000,3344
1986,"Labyrinth (1986)","tt0091369",29781700,3583
1997,"Wishmaster (1997)","tt0120524",29758200,3267
1996,"The Adventures of Pinocchio (1996)","tt0115472",29721700,3328
2004,"Torque (2004)","tt0329691",29700500,2799
2009,"Dance Flick (2009)","tt1153706",29696000,2504
2013,"Oculus (2013)","tt2388715",29642100,2386
1988,"Stand and Deliver (1988)","tt0094027",29635000,3444
2012,"Cloud Atlas (2012)","tt1371111",29619300,2412
1987,"The Pick-up Artist (1987)","tt0093737",29593400,3517
2005,"A Lot Like Love (2005)","tt0391304",29588100,2743
2009,"The Fourth Kind (2009)","tt1220198",29580000,2523
2009,"The International (2009)","tt0963178",29580000,2525
1992,"Cool World (1992)","tt0104009",29559000,3429
2003,"The In-Laws (2003)","tt0314786",29432800,2851
1988,"My Stepmother Is an Alien (1988)","tt0095687",29423400,3458
2004,"Flight of the Phoenix (2004)","tt0377062",29420300,2813
2015,"Point Break (2015)","tt2058673",29412800,2353
2010,"Machete (2010)","tt0985694",29330800,2440
1996,"Flirting with Disaster (1996)","tt0116324",29328100,3349
1998,"Dance with Me (1998)","tt0120576",29309200,3262
2011,"Winnie the Pooh (2011)","tt1449283",29292600,2436
2003,"Down with Love (2003)","tt0309530",29288600,2865
2009,"Aliens in the Attic (2009)","tt0775552",29232000,2541
2013,"Dallas Buyers Club (2013)","tt0790636",29214000,2403
1988,"The Milagro Beanfield War (1988)","tt0095638",29211700,3462
1997,"RocketMan (1997)","tt0120029",29189500,3291
1987,"Back to the Beach (1987)","tt0092608",29148300,3535
1991,"Ernest Scared Stupid (1991)","tt0101821",29137800,3424
1991,"The Perfect Weapon (1991)","tt0102655",29137800,3433
1996,"The Substitute (1996)","tt0117774",29131200,3364
1988,"Return to Snowy River (1988)","tt0095993",29000000,3475
1988,"Vice Versa (1988)","tt0096380",29000000,3479
2010,"Ramona and Beezus (2010)","tt0493949",28889700,2471
2012,"One for the Money (2012)","tt1598828",28854300,2452
1986,"Club Paradise (1986)","tt0090856",28843700,3624
1986,"No Mercy (1986)","tt0091637",28843700,3625
1990,"Lord of the Flies (1990)","tt0100054",28794300,3446
1993,"Geronimo: An American Legend (1993)","tt0107004",28789900,3472
